stem_offset	yomi	candidate	freq	left_connection_id	right_connection_id	yomi_len	candidate_len
592838656	、	、	1000	232	281	1	1
592314369	、	、	999	232	281	1	1
591396866	、	、	997	232	281	1	1
589824003	、	、	994	232	281	1	1
588251140	、	、	992	232	281	1	1
580386821	、	、	978	232	281	1	1
577896454	、	、	974	232	281	1	1
576847879	、	、	973	232	281	1	1
576716808	、	、	972	232	281	1	1
576192521	、	、	971	232	281	1	1
562298890	、	、	948	232	281	1	1
561905675	、	、	947	232	281	1	1
560201740	、	、	944	232	281	1	1
558891021	、	、	942	232	281	1	1
557580302	、	、	940	232	281	1	1
556269583	、	、	938	232	281	1	1
556138512	、	、	938	232	281	1	1
554827793	、	、	935	232	281	1	1
554696722	、	、	935	232	281	1	1
553254931	、	、	933	232	281	1	1
551813140	、	、	930	232	281	1	1
551026709	、	、	929	232	281	1	1
550502422	、	、	928	232	281	1	1
549978135	、	、	927	232	281	1	1
548667416	、	、	925	232	281	1	1
545521689	、	、	920	232	281	1	1
545259546	、	、	919	232	281	1	1
545128475	、	、	919	232	281	1	1
542507036	、	、	915	232	281	1	1
539099165	、	、	909	232	281	1	1
538705950	、	、	908	232	281	1	1
537919519	、	、	907	232	281	1	1
533856288	、	、	900	232	281	1	1
533463073	、	、	899	232	281	1	1
533332002	、	、	899	232	281	1	1
532283427	、	、	897	232	281	1	1
530317348	、	、	894	232	281	1	1
525729829	、	、	886	232	281	1	1
525336614	、	、	886	232	281	1	1
523108391	、	、	882	232	281	1	1
517931048	、	、	873	232	281	1	1
517144617	、	、	872	232	281	1	1
515047466	、	、	868	232	281	1	1
513736747	、	、	866	232	281	1	1
511770668	、	、	863	232	281	1	1
511115309	、	、	862	232	281	1	1
499974190	、	、	843	232	281	1	1
499580975	、	、	842	232	281	1	1
497483824	、	、	839	232	281	1	1
495648817	、	、	836	232	281	1	1
495124530	、	、	835	232	281	1	1
488177715	、	、	823	232	281	1	1
485556276	、	、	819	232	281	1	1
484900917	、	、	817	232	281	1	1
482803766	、	、	814	232	281	1	1
482148407	、	、	813	232	281	1	1
481099832	、	、	811	232	281	1	1
479920185	、	、	809	232	281	1	1
479395898	、	、	808	232	281	1	1
478871611	、	、	807	232	281	1	1
478609468	、	、	807	232	281	1	1
477036605	、	、	804	232	281	1	1
475594814	、	、	802	232	281	1	1
471662655	、	、	795	232	281	1	1
471007296	、	、	794	232	281	1	1
468648001	、	、	790	232	281	1	1
463667266	、	、	782	232	281	1	1
463011907	、	、	781	232	281	1	1
462618692	、	、	780	232	281	1	1
462487621	、	、	780	232	281	1	1
461963334	、	、	779	232	281	1	1
458162247	、	、	772	232	281	1	1
456720456	、	、	770	232	281	1	1
451084361	、	、	760	232	281	1	1
450560074	、	、	760	232	281	1	1
449773643	、	、	758	232	281	1	1
448462924	、	、	756	232	281	1	1
447283277	、	、	754	232	281	1	1
442433614	、	、	746	232	281	1	1
440074319	、	、	742	232	281	1	1
437452880	、	、	737	232	281	1	1
437190737	、	、	737	232	281	1	1
436797522	、	、	736	232	281	1	1
436535379	、	、	736	232	281	1	1
436011092	、	、	735	232	281	1	1
435355733	、	、	734	232	281	1	1
435224662	、	、	734	232	281	1	1
427360343	、	、	720	232	281	1	1
424476760	、	、	716	232	281	1	1
421199961	、	、	710	232	281	1	1
417661018	、	、	704	232	281	1	1
414646363	、	、	699	232	281	1	1
414253148	、	、	698	232	281	1	1
413728861	、	、	697	232	281	1	1
413597790	、	、	697	232	281	1	1
408485983	、	、	689	232	281	1	1
407175264	、	、	686	232	281	1	1
406257761	、	、	685	232	281	1	1
404553826	、	、	682	232	281	1	1
400883811	、	、	676	232	281	1	1
400621668	、	、	675	232	281	1	1
395772005	、	、	667	232	281	1	1
391839846	、	、	660	232	281	1	1
390135911	、	、	658	232	281	1	1
387907688	、	、	654	232	281	1	1
384106601	、	、	647	232	281	1	1
381354090	、	、	643	232	281	1	1
380698731	、	、	642	232	281	1	1
363397228	、	、	612	232	281	1	1
361824365	、	、	610	232	281	1	1
359596142	、	、	606	232	281	1	1
356057199	、	、	600	232	281	1	1
350552176	、	、	591	232	281	1	1
350290033	、	、	590	232	281	1	1
348192882	、	、	587	232	281	1	1
347144307	、	、	585	232	281	1	1
345440372	、	、	582	232	281	1	1
342425717	、	、	577	232	281	1	1
342032502	、	、	576	232	281	1	1
341639287	、	、	576	232	281	1	1
337707128	、	、	569	232	281	1	1
336134265	、	、	566	232	281	1	1
321847418	、	、	542	232	281	1	1
320929915	、	、	541	232	281	1	1
311230588	、	、	524	232	281	1	1
306380925	、	、	516	232	281	1	1
305463422	、	、	515	232	281	1	1
302841983	、	、	510	232	281	1	1
291045504	、	、	490	232	281	1	1
286720129	、	、	483	232	281	1	1
286457986	、	、	483	232	281	1	1
280690819	、	、	473	232	281	1	1
275185796	、	、	464	232	281	1	1
269418629	、	、	454	232	281	1	1
252117126	、	、	425	232	281	1	1
239534215	、	、	404	232	281	1	1
236519560	、	、	398	232	281	1	1
236126345	、	、	398	232	281	1	1
232456330	、	、	392	232	281	1	1
232063115	、	、	391	232	281	1	1
231145612	、	、	389	232	281	1	1
229703821	、	、	387	232	281	1	1
225378446	、	、	380	232	281	1	1
223281295	、	、	376	232	281	1	1
221446288	、	、	373	232	281	1	1
218169489	、	、	368	232	281	1	1
217645202	、	、	367	232	281	1	1
204144787	、	、	344	232	281	1	1
199032980	、	、	335	232	281	1	1
193659029	、	、	326	232	281	1	1
186843286	、	、	315	232	281	1	1
175177879	、	、	295	232	281	1	1
174129304	、	、	293	232	281	1	1
173736089	、	、	293	232	281	1	1
173342874	、	、	292	232	281	1	1
172425371	、	、	290	232	281	1	1
172294300	、	、	290	232	281	1	1
171376797	、	、	289	232	281	1	1
169410718	、	、	285	232	281	1	1
168493215	、	、	284	232	281	1	1
167444640	、	、	282	232	281	1	1
167051425	、	、	281	232	281	1	1
163119266	、	、	275	232	281	1	1
161153187	、	、	271	232	281	1	1
159318180	、	、	268	232	281	1	1
158400677	、	、	267	232	281	1	1
156827814	、	、	264	232	281	1	1
151453863	、	、	255	232	281	1	1
149356712	、	、	251	232	281	1	1
135332009	、	、	228	232	281	1	1
133628074	、	、	225	232	281	1	1
132710571	、	、	223	232	281	1	1
131924140	、	、	222	232	281	1	1
130613421	、	、	220	232	281	1	1
129958062	、	、	219	232	281	1	1
129826991	、	、	218	232	281	1	1
128385200	、	、	216	232	281	1	1
127336625	、	、	214	232	281	1	1
126419122	、	、	213	232	281	1	1
124453043	、	、	209	232	281	1	1
124321972	、	、	209	232	281	1	1
122749109	、	、	207	232	281	1	1
119210166	、	、	201	232	281	1	1
118292663	、	、	199	232	281	1	1
117375160	、	、	197	232	281	1	1
116326585	、	、	196	232	281	1	1
112001210	、	、	188	232	281	1	1
111083707	、	、	187	232	281	1	1
105447612	、	、	177	232	281	1	1
104399037	、	、	176	232	281	1	1
104267966	、	、	175	232	281	1	1
103874751	、	、	175	232	281	1	1
103481536	、	、	174	232	281	1	1
100204737	、	、	169	232	281	1	1
97321154	、	、	164	232	281	1	1
96534723	、	、	162	232	281	1	1
96403652	、	、	162	232	281	1	1
96272581	、	、	162	232	281	1	1
92340422	、	、	155	232	281	1	1
91816135	、	、	154	232	281	1	1
91160776	、	、	153	232	281	1	1
90767561	、	、	153	232	281	1	1
90243274	、	、	152	232	281	1	1
85655755	、	、	144	232	281	1	1
84345036	、	、	142	232	281	1	1
84082893	、	、	141	232	281	1	1
79888590	、	、	134	232	281	1	1
79102159	、	、	133	232	281	1	1
78840016	、	、	132	232	281	1	1
77922513	、	、	131	232	281	1	1
76087506	、	、	128	232	281	1	1
71106771	、	、	119	232	281	1	1
68616404	、	、	115	232	281	1	1
68092117	、	、	114	232	281	1	1
67043542	、	、	113	232	281	1	1
60227799	、	、	101	232	281	1	1
57475288	、	、	96	232	281	1	1
57082073	、	、	96	232	281	1	1
54984922	、	、	92	232	281	1	1
50266331	、	、	84	232	281	1	1
48824540	、	、	82	232	281	1	1
47382749	、	、	79	232	281	1	1
47120606	、	、	79	232	281	1	1
40567007	、	、	68	232	281	1	1
40435936	、	、	68	232	281	1	1
40304865	、	、	67	232	281	1	1
33095906	、	、	55	232	281	1	1
32178403	、	、	54	232	281	1	1
28115172	、	、	47	232	281	1	1
26542309	、	、	44	232	281	1	1
25886950	、	、	43	232	281	1	1
25362663	、	、	42	232	281	1	1
24576232	、	、	41	232	281	1	1
23527657	、	、	39	232	281	1	1
23265514	、	、	39	232	281	1	1
18940139	、	、	31	232	281	1	1
18153708	、	、	30	232	281	1	1
14614765	、	、	24	232	281	1	1
14221550	、	、	23	232	281	1	1
13304047	、	、	22	232	281	1	1
11600112	、	、	19	232	281	1	1
5570801	、	、	9	232	281	1	1
3997938	、	、	6	232	281	1	1
555614451	。	。	937	231	280	1	1
548274420	。	。	924	231	280	1	1
543162613	。	。	916	231	280	1	1
540803318	。	。	912	231	280	1	1
540672247	。	。	912	231	280	1	1
532152568	。	。	897	231	280	1	1
529137913	。	。	892	231	280	1	1
526123258	。	。	887	231	280	1	1
523501819	。	。	883	231	280	1	1
523370748	。	。	882	231	280	1	1
519176445	。	。	875	231	280	1	1
514130174	。	。	867	231	280	1	1
513474815	。	。	866	231	280	1	1
513343744	。	。	865	231	280	1	1
509804801	。	。	859	231	280	1	1
485425410	。	。	818	231	280	1	1
484770051	。	。	817	231	280	1	1
471138564	。	。	794	231	280	1	1
463536389	。	。	781	231	280	1	1
462225670	。	。	779	231	280	1	1
455147783	。	。	767	231	280	1	1
451739912	。	。	761	231	280	1	1
449118473	。	。	757	231	280	1	1
448856330	。	。	757	231	280	1	1
445055243	。	。	750	231	280	1	1
444137740	。	。	749	231	280	1	1
444006669	。	。	748	231	280	1	1
439943438	。	。	742	231	280	1	1
437059855	。	。	737	231	280	1	1
434045200	。	。	732	231	280	1	1
432472337	。	。	729	231	280	1	1
427229458	。	。	720	231	280	1	1
425394451	。	。	717	231	280	1	1
414384404	。	。	698	231	280	1	1
409272597	。	。	690	231	280	1	1
403636502	。	。	680	231	280	1	1
403505431	。	。	680	231	280	1	1
389742872	。	。	657	231	280	1	1
383058201	。	。	646	231	280	1	1
375849242	。	。	633	231	280	1	1
371523867	。	。	626	231	280	1	1
371130652	。	。	626	231	280	1	1
368247069	。	。	621	231	280	1	1
368115998	。	。	620	231	280	1	1
364052767	。	。	614	231	280	1	1
358416672	。	。	604	231	280	1	1
352780577	。	。	595	231	280	1	1
348848418	。	。	588	231	280	1	1
345833763	。	。	583	231	280	1	1
344654116	。	。	581	231	280	1	1
344523045	。	。	581	231	280	1	1
340328742	。	。	574	231	280	1	1
326697255	。	。	551	231	280	1	1
323289384	。	。	545	231	280	1	1
314769705	。	。	530	231	280	1	1
297861418	。	。	502	231	280	1	1
296419627	。	。	500	231	280	1	1
296288556	。	。	499	231	280	1	1
293536045	。	。	495	231	280	1	1
282132782	。	。	475	231	280	1	1
281084207	。	。	474	231	280	1	1
280166704	。	。	472	231	280	1	1
277807409	。	。	468	231	280	1	1
271909170	。	。	458	231	280	1	1
254869811	。	。	429	231	280	1	1
251330868	。	。	423	231	280	1	1
249233717	。	。	420	231	280	1	1
247005494	。	。	416	231	280	1	1
243335479	。	。	410	231	280	1	1
226951480	。	。	382	231	280	1	1
215679289	。	。	363	231	280	1	1
206897466	。	。	348	231	280	1	1
200737083	。	。	338	231	280	1	1
199557436	。	。	336	231	280	1	1
188416317	。	。	317	231	280	1	1
174784830	。	。	294	231	280	1	1
171639103	。	。	289	231	280	1	1
170328384	。	。	287	231	280	1	1
167969089	。	。	283	231	280	1	1
167575874	。	。	282	231	280	1	1
166658371	。	。	281	231	280	1	1
164823364	。	。	278	231	280	1	1
163512645	。	。	275	231	280	1	1
163250502	。	。	275	231	280	1	1
162857287	。	。	274	231	280	1	1
150274376	。	。	253	231	280	1	1
104137033	。	。	175	231	280	1	1
88015178	。	。	148	231	280	1	1
87490891	。	。	147	231	280	1	1
86966604	。	。	146	231	280	1	1
84214093	。	。	142	231	280	1	1
80806222	。	。	136	231	280	1	1
78577999	。	。	132	231	280	1	1
73204048	。	。	123	231	280	1	1
70713681	。	。	119	231	280	1	1
70189394	。	。	118	231	280	1	1
68747603	。	。	115	231	280	1	1
52101460	。	。	87	231	280	1	1
32702805	。	。	55	231	280	1	1
22741334	。	。	38	231	280	1	1
20644183	。	。	34	231	280	1	1
20119896	。	。	33	231	280	1	1
19726681	。	。	33	231	280	1	1
18678106	。	。	31	231	280	1	1
17498459	。	。	29	231	280	1	1
12910940	。	。	21	231	280	1	1
12124509	。	。	20	231	280	1	1
341573982	あいかわらず	相変わらず	576	193	61	6	5
180486495	あいだ	間	304	190	37	3	1
180355424	あいだ	間	304	190	37	3	1
467272033	あいて	相手	788	198	101	3	2
467140962	あいて	相手	787	198	101	3	2
179044707	あお	青	302	199	78	2	1
282853732	あか	赤	477	199	76	2	1
183632229	あかじ	赤字	309	190	37	3	2
233963878	あかちゃん	赤ちゃん	394	191	44	5	4
233832807	あかちゃん	赤ちゃん	394	191	44	5	4
233701736	あかちゃん	赤ちゃん	394	191	44	5	4
233570665	あかちゃん	赤ちゃん	393	191	44	5	4
408682858	あき	秋	689	190	37	2	1
408551787	あき	秋	689	190	37	2	1
408420716	あき	秋	688	190	37	2	1
341442925	あきらか	明らか	575	200	120	4	3
332398958	あくせす	アクセス	560	198	101	4	4
233439599	あけ	開け	393	197	95	2	2
233308528	あけ	開け	393	197	95	2	2
233177457	あけ	開け	393	197	95	2	2
178913650	あけ	開け	301	197	141	2	2
178782579	あけ	開け	301	197	141	2	2
178651508	あけ	開け	301	197	141	2	2
282722677	あげ	上げ	476	197	95	2	2
282591606	あげ	上げ	476	197	95	2	2
282460535	あげ	上げ	476	197	95	2	2
178520440	あげ	あげ	301	197	95	2	2
178389369	あげ	あげ	300	197	95	2	2
178258298	あげ	あげ	300	197	95	2	2
532218235	あさ	朝	897	190	37	2	1
433586556	あし	足	731	190	37	2	1
552403325	あした	明日	931	190	37	3	2
552272254	あした	明日	931	190	37	3	2
445251967	あじ	味	751	190	37	2	1
445120896	あじ	味	750	190	37	2	1
401473921	あじあ	アジア	677	192	45	3	3
552141186	あす	明日	931	190	37	2	2
552010115	あす	明日	931	190	37	2	2
282329476	あせ	汗	476	190	37	2	1
282198405	あせ	汗	476	190	37	2	1
350749062	あそび	遊び	591	190	37	3	2
178127239	あそん	遊ん	300	197	163	3	2
177996168	あたえ	与え	300	197	95	3	2
177865097	あたえ	与え	300	197	95	3	2
177734026	あたえ	与え	299	197	95	3	2
467009931	あたま	頭	787	190	37	3	1
466878860	あたま	頭	787	190	37	3	1
466747789	あたま	頭	787	190	37	3	1
466616718	あたま	頭	787	190	37	3	1
177602959	あたらし	新し	299	199	77	4	2
177471888	あっ	あっ	299	197	164	2	2
177340817	あっ	あっ	299	197	164	2	2
282067346	あつい	暑い	475	199	152	3	2
177209747	あつさ	暑さ	298	199	282	3	2
177078676	あつさ	暑さ	298	199	282	3	2
176947605	あつさ	暑さ	298	199	282	3	2
176816534	あつさ	暑さ	298	199	282	3	2
182452631	あつめ	集め	307	197	95	3	2
182321560	あつめ	集め	307	197	95	3	2
182190489	あつめ	集め	307	197	95	3	2
183501210	あつりょく	圧力	309	190	37	5	2
183370139	あつりょく	圧力	309	190	37	5	2
183239068	あつりょく	圧力	309	190	37	5	2
183107997	あつりょく	圧力	308	190	37	5	2
176685470	あて	あて	298	197	95	2	2
176554399	あて	あて	297	197	95	2	2
176423328	あて	当て	297	197	95	2	2
176292257	あて	当て	297	197	95	2	2
485491106	あと	あと	818	193	63	2	2
421134755	あと	後	710	190	37	2	1
421003684	あと	後	710	190	37	2	1
420872613	あどれす	アドレス	709	190	37	4	4
307102118	あな	穴	518	190	37	2	1
306971047	あな	穴	517	190	37	2	1
306839976	あな	穴	517	190	37	2	1
518259113	あなた	あなた	874	191	42	3	3
518128042	あなた	あなた	873	191	42	3	3
517996971	あなた	あなた	873	191	42	3	3
233046444	あに	兄	393	191	42	2	1
232915373	あに	兄	392	191	42	2	1
232784302	あに	兄	392	191	42	2	1
281936303	あね	姉	475	191	42	2	1
281805232	あね	姉	475	191	42	2	1
281674161	あね	姉	475	191	42	2	1
281543090	あぱーと	アパート	474	190	37	4	4
281412019	あぱーと	アパート	474	190	37	4	4
281280948	あぱーと	アパート	474	190	37	4	4
281149877	あぱーと	アパート	474	190	37	4	4
176161206	あび	浴び	297	197	95	2	2
176030135	あび	浴び	296	197	95	2	2
175899064	あふりか	アフリカ	296	192	45	4	4
175767993	あぷりけーしょん	アプリケーション	296	190	37	8	8
175636922	あぷりけーしょん	アプリケーション	296	190	37	8	8
175505851	あぽろ	アポロ	296	190	37	3	3
475267516	あまりに	あまりに	801	193	259	4	4
502268349	あめ	雨	847	190	37	2	1
502137278	あめ	雨	847	190	37	2	1
384434623	あめりか	アメリカ	648	192	45	4	4
175374784	あらた	新た	295	200	120	3	2
175243713	あらた	新た	295	200	120	3	2
175112642	あり	あり	295	197	162	2	2
444989891	ありがとう	ありがとう	750	195	66	5	5
444858820	ありがとう	ありがとう	750	195	66	5	5
444727749	ありがとう	ありがとう	750	195	66	5	5
296354246	あります	あります	499	197	145	4	4
296223175	あります	あります	499	39	145	4	4
540737992	ある	ある	912	39	161	2	2
540606921	ある	ある	911	197	161	2	2
458293706	ある	ある	773	197	161	2	2
174981579	あれこれ	あれこれ	295	193	51	4	4
232653260	あわせ	合わせ	392	197	141	3	3
232522189	あわせ	合わせ	392	197	141	3	3
359268814	あんけーと	アンケート	606	198	101	5	5
359137743	あんけーと	アンケート	605	198	101	5	5
365298128	あんしん	安心	616	198	101	4	2
314573265	あんな	あんな	530	200	125	3	3
442302930	い	い	746	26	152	1	1
385286611	い	い	649	26	152	1	1
336003540	い	い	566	26	152	1	1
322372053	い	い	543	26	152	1	1
315294166	い	い	531	26	152	1	1
309264855	い	い	521	26	152	1	1
301138392	い	い	507	26	152	1	1
296026585	い	い	499	26	152	1	1
282919386	い	い	477	26	152	1	1
260768219	い	い	439	26	152	1	1
222101980	い	い	374	26	152	1	1
184484317	い	い	311	26	152	1	1
180814302	い	い	304	26	152	1	1
179372511	い	い	302	26	152	1	1
179110368	い	い	302	26	152	1	1
177668577	い	い	299	26	152	1	1
174850530	い	い	294	197	95	1	1
160891363	い	い	271	26	152	1	1
91029988	い	い	153	26	152	1	1
51839461	い	い	87	26	152	1	1
48693734	い	い	82	26	152	1	1
25231847	い	い	42	26	152	1	1
485360104	いい	いい	818	199	152	2	2
38207977	いい	いい	64	199	152	2	2
38076906	いい	良い	64	199	152	2	2
281018859	いう	言う	474	197	161	2	2
174719468	いう	いう	294	197	161	2	2
444596717	いえ	家	749	190	37	2	1
444465646	いえ	家	749	190	37	2	1
444334575	いえ	家	749	190	37	2	1
232391152	いえ	いえ	391	195	66	2	2
174588401	いえ	いえ	294	197	94	2	2
174457330	いえ	いえ	294	197	94	2	2
280887795	いおん	イオン	473	190	37	3	3
280756724	いおん	イオン	473	190	37	3	3
455999989	いか	以下	769	190	37	2	2
455868918	いか	以下	768	190	37	2	2
455737847	いかが	いかが	768	200	120	3	3
455606776	いかが	いかが	768	200	120	3	3
232260089	いきおい	勢い	391	193	63	4	2
526189050	いく	行く	887	197	161	2	2
526057979	いく	行く	887	197	161	2	2
408289788	いくら	いくら	688	190	37	3	3
232129021	いけ	池	391	190	37	2	1
341311998	いけん	意見	575	198	101	3	2
341180927	いけん	意見	575	198	101	3	2
280625664	いこう	以降	473	190	37	3	2
280494593	いこう	以降	473	190	37	3	2
280363522	いこう	以降	472	190	37	3	2
231997955	いご	以後	391	190	37	2	2
231866884	いご	以後	391	190	37	2	2
231735813	いご	以後	390	190	37	2	2
174326278	いざ	いざ	294	193	61	2	2
231604743	いしき	意識	390	198	101	3	2
231473672	いしき	意識	390	198	101	3	2
231342601	いしき	意識	390	198	101	3	2
384303626	いじょう	以上	648	229	39	4	2
384172555	いじょう	以上	648	229	39	4	2
280232460	いずれ	いずれ	472	190	37	3	3
497156621	いぜん	以前	838	190	37	3	2
497025550	いぜん	以前	838	190	37	3	2
496894479	いぜん	以前	838	190	37	3	2
496763408	いぜん	以前	837	190	37	3	2
174195217	いぜん	依然	293	193	47	3	2
174064146	いぜん	依然	293	193	47	3	2
280101395	いそがしい	忙しい	472	199	152	5	3
231211540	いそがしく	忙しく	390	199	173	5	3
231080469	いそがしく	忙しく	389	199	173	5	3
230949398	いぞん	依存	389	198	101	3	2
230818327	いぞん	依存	389	198	101	3	2
465895960	いた	いた	785	65	151	2	2
393937433	いた	いた	664	65	151	2	2
388039194	いた	いた	654	65	151	2	2
286196251	いた	いた	482	65	151	2	2
270991900	いた	いた	457	65	151	2	2
73597469	いた	いた	124	65	151	2	2
69927454	いた	いた	117	65	151	2	2
19857951	いた	いた	33	65	151	2	2
230687264	いたみ	痛み	389	190	37	3	2
230556193	いたみ	痛み	388	190	37	3	2
173933090	いたりあ	イタリア	293	192	45	4	4
350618147	いちおう	一応	591	193	58	4	2
350487076	いちおう	一応	591	193	58	4	2
173802021	いちがつ	１月	293	190	80	4	2
173670950	いちがつ	１月	292	190	80	4	2
173539879	いちがつ	１月	292	190	80	4	2
173408808	いちじ	一時	292	177	80	3	2
173277737	いちじ	一時	292	177	80	3	2
509608490	いちど	一度	859	177	80	3	2
433455659	いちば	市場	731	190	37	3	2
433324588	いちば	市場	730	190	37	3	2
433193517	いちば	市場	730	190	37	3	2
525926958	いちばん	一番	887	193	63	4	2
466485807	いちぶ	一部	786	177	80	3	2
466354736	いちぶ	一部	786	177	80	3	2
173146673	いっ	行っ	292	197	164	2	2
173015602	いっ	行っ	291	197	164	2	2
172884531	いっ	言っ	291	197	164	2	2
172753460	いっ	言っ	291	197	164	2	2
393347637	いっさい	一切	663	193	63	4	2
350356022	いっしゅん	一瞬	590	190	37	5	2
350224951	いっしゅん	一瞬	590	190	37	5	2
408158776	いっしょ	一緒	688	198	101	4	2
332268089	いったい	一体	560	177	80	4	2
322044474	いって	言って	543	197	180	3	3
321913403	いって	言って	543	197	180	3	3
321782332	いって	言って	542	197	180	3	3
172622397	いって	言って	291	197	206	3	3
172491326	いって	言って	290	197	206	3	3
172360255	いって	言って	290	197	206	3	3
444203584	いっぱい	いっぱい	749	200	120	4	4
384041537	いっぽう	一方	647	190	37	4	2
383910466	いっぽう	一方	647	190	37	4	2
408027715	いつ	いつ	688	190	38	2	2
172229188	いて	いて	290	197	206	2	2
172098117	いて	いて	290	197	206	2	2
230425158	いてん	移転	388	198	101	3	2
171967047	いでんし	遺伝子	290	190	37	4	3
171835976	いでんし	遺伝子	289	190	37	4	3
171704905	いでんし	遺伝子	289	190	37	4	3
230294090	いと	糸	388	190	37	2	1
279970379	いどう	移動	472	198	101	3	2
409010764	いない	いない	689	65	155	3	3
226427469	いない	いない	381	65	155	3	3
171573838	いない	いない	289	197	155	3	3
279839311	いなか	田舎	472	190	37	3	2
279708240	いなか	田舎	471	190	37	3	2
279577169	いぬ	犬	471	190	37	2	1
279446098	いぬ	犬	471	190	37	2	1
279315027	いぬ	犬	471	190	37	2	1
279183956	いぬ	犬	470	190	37	2	1
279052885	いね	稲	470	190	37	2	1
278921814	いね	稲	470	190	37	2	1
278790743	いね	稲	470	190	37	2	1
278659672	いのち	命	470	190	37	3	1
230163033	いはん	違反	388	198	101	3	2
341049946	いべんと	イベント	575	190	37	4	4
278528603	いほう	違法	469	200	120	3	2
171442780	いほう	違法	289	190	37	3	2
551879261	いま	今	930	193	63	2	1
551748190	いま	今	930	193	63	2	1
551617119	いま	今	930	193	63	2	1
171311712	いま	いま	288	193	63	2	2
449249889	いました	いました	757	65	151	4	4
449380962	います	います	758	65	145	3	3
131662435	います	います	222	241	145	3	3
376439396	いみ	意味	634	198	101	2	2
376308325	いみ	意味	634	198	101	2	2
171180646	いみん	移民	288	198	101	3	2
278397543	いめーじ	イメージ	469	198	101	4	4
278266472	いめーじ	イメージ	469	198	101	4	4
278135401	いもうと	妹	469	191	42	4	1
278004330	いもうと	妹	468	191	42	4	1
277873259	いもうと	妹	468	191	42	4	1
517866092	いや	いや	873	195	66	2	2
230031981	いや	嫌	388	200	120	2	1
229900910	いよく	意欲	387	190	37	3	2
229769839	いよく	意欲	387	190	37	3	2
229638768	いらい	以来	387	190	37	3	2
229507697	いらい	以来	387	190	37	3	2
171049586	いり	入り	288	198	101	2	2
170918515	いりぐち	入り口	288	190	37	4	3
170787444	いりぐち	入り口	288	190	37	4	3
170656373	いりぐち	入り口	287	190	37	4	3
513213046	いる	いる	865	65	161	2	2
466027127	いる	いる	786	65	161	2	2
449512056	いる	いる	758	65	161	2	2
435094137	いる	いる	733	65	161	2	2
426312314	いる	いる	719	65	161	2	2
409141883	いる	いる	690	65	161	2	2
404685436	いる	いる	682	65	161	2	2
398131837	いる	いる	671	65	161	2	2
394068606	いる	いる	664	65	161	2	2
371393151	いる	いる	626	65	161	2	2
321979008	いる	いる	543	65	161	2	2
321061505	いる	いる	541	65	161	2	2
317391490	いる	いる	535	65	161	2	2
297206403	いる	いる	501	65	161	2	2
286327428	いる	いる	482	65	161	2	2
277742213	いる	いる	468	197	161	2	2
271123078	いる	いる	457	65	161	2	2
226558599	いる	いる	382	65	161	2	2
200868488	いる	いる	338	65	161	2	2
187630217	いる	いる	316	65	161	2	2
172556938	いる	いる	291	65	161	2	2
170590859	いる	いる	287	65	161	2	2
168624780	いる	いる	284	65	161	2	2
162988685	いる	いる	274	65	161	2	2
159187598	いる	いる	268	65	161	2	2
149488271	いる	いる	252	65	161	2	2
129041040	いる	いる	217	65	161	2	2
124191377	いる	いる	209	65	161	2	2
103613074	いる	いる	174	65	161	2	2
100074131	いる	いる	168	65	161	2	2
96666260	いる	いる	163	65	161	2	2
95879829	いる	いる	161	65	161	2	2
87622294	いる	いる	147	65	161	2	2
86573719	いる	いる	146	65	161	2	2
86442648	いる	いる	145	65	161	2	2
77005465	いる	いる	129	65	161	2	2
73728666	いる	いる	124	65	161	2	2
70582939	いる	いる	119	65	161	2	2
70058652	いる	いる	118	65	161	2	2
52363933	いる	いる	88	65	161	2	2
49218206	いる	いる	83	65	161	2	2
47252127	いる	いる	79	65	161	2	2
30343840	いる	いる	51	65	161	2	2
29033121	いる	いる	48	65	161	2	2
28246690	いる	いる	47	65	161	2	2
25756323	いる	いる	43	65	161	2	2
23397028	いる	いる	39	65	161	2	2
19989157	いる	いる	33	65	161	2	2
277611174	いれ	入れ	468	197	95	2	2
277480103	いれ	入れ	468	197	95	2	2
277349032	いれ	入れ	467	197	95	2	2
170525353	いれて	入れて	287	197	206	3	3
170394282	いれる	入れる	287	197	161	3	3
170263211	いれる	入れる	287	197	161	3	3
359006892	いろ	色	605	190	37	2	1
358875821	いろ	色	605	190	37	2	1
358744750	いろ	色	605	190	37	2	1
475136687	いろいろ	いろいろ	801	200	123	4	4
229376688	いんしょう	印象	386	190	37	5	2
229245617	いんしょう	印象	386	190	37	5	2
78709426	う	う	132	51	147	1	1
170132147	ういるす	ウイルス	286	190	37	4	4
170001076	ういるす	ウイルス	286	190	37	4	4
169870005	ういるす	ウイルス	286	190	37	4	4
577569462	うえ	上	974	190	37	2	1
577438391	うえ	上	974	190	37	2	1
577307320	うえ	上	973	190	37	2	1
169738937	うえ	うえ	286	190	37	2	2
169607866	うかべ	浮かべ	286	197	141	3	3
169476795	うかべ	浮かべ	285	197	141	3	3
169345724	うかべ	浮かべ	285	197	141	3	3
169214653	うかん	浮かん	285	197	163	3	3
169083582	うかん	浮かん	285	197	163	3	3
168952511	うきぼり	浮き彫り	284	198	101	4	4
578749120	うけ	受け	976	197	95	2	2
578618049	うけ	受け	976	197	95	2	2
168821442	うけいれ	受け入れ	284	197	95	4	4
